"","age","income","dt_customer","recency","kidhome","teenhome","numdealspurchases","numwebvisitsmonth","totalpurchases","moneyspent","fish_ratio","meat_ratio","sweet_ratio","gold_ratio","fruit_ratio","wine_ratio","web_ratio","catalog_ratio","store_ratio"
"1451",64,79530,11,64,0,0,1,2,25,1348,0.0956973293768546,0.60459940652819,0.0311572700296736,0.021513353115727,0,0.247032640949555,0.16,0.4,0.44
"1452",56,63841,11,64,0,1,1,6,21,908,0.0220264317180617,0.110132158590308,0.00770925110132159,0.144273127753304,0.0165198237885463,0.699339207048458,0.428571428571429,0.142857142857143,0.428571428571429
"1453",56,63841,11,64,0,1,1,6,21,908,0.0220264317180617,0.110132158590308,0.00770925110132159,0.144273127753304,0.0165198237885463,0.699339207048458,0.428571428571429,0.142857142857143,0.428571428571429
"1454",56,63841,11,64,0,1,1,6,21,908,0.0220264317180617,0.110132158590308,0.00770925110132159,0.144273127753304,0.0165198237885463,0.699339207048458,0.428571428571429,0.142857142857143,0.428571428571429
"1455",41,27100,11,64,1,0,1,7,4,37,0.0540540540540541,0.351351351351351,0,0.27027027027027,0,0.324324324324324,0.25,0,0.75
"1456",41,27100,11,64,1,0,1,7,4,37,0.0540540540540541,0.351351351351351,0,0.27027027027027,0,0.324324324324324,0.25,0,0.75
"1457",48,72309,11,64,0,0,1,3,19,1931,0.0258933195235629,0.457276022786121,0.0196789228379078,0,0,0.497151734852408,0.263157894736842,0.31578947368421,0.421052631578947
"1458",65,50664,11,64,1,1,9,9,15,561,0.0106951871657754,0.185383244206774,0.0071301247771836,0.224598930481283,0.0142602495543672,0.557932263814617,0.533333333333333,0.0666666666666667,0.4
"1459",45,20194,12,64,1,0,2,6,5,47,0.234042553191489,0.148936170212766,0.212765957446809,0.319148936170213,0.0851063829787234,0,0.4,0,0.6
"1460",49,76618,12,64,0,0,1,1,10,1511,0.0800794176042356,0.194573130377234,0.105890138980807,0.0972865651886168,0.0264725347452019,0.495698213103905,0.3,0.2,0.5
"1461",50,45207,12,64,1,1,5,6,10,215,0,0.0465116279069767,0,0.00930232558139535,0,0.944186046511628,0.3,0.1,0.6
"1462",52,56721,12,64,1,1,5,6,10,296,0.0202702702702703,0.131756756756757,0.0439189189189189,0.253378378378378,0.0202702702702703,0.530405405405405,0.4,0.1,0.5
"1463",58,27038,12,64,0,0,1,9,6,107,0.158878504672897,0.233644859813084,0.214953271028037,0.14018691588785,0.242990654205607,0.00934579439252336,0.5,0,0.5
"1464",47,23763,12,64,1,0,1,7,4,42,0.142857142857143,0.142857142857143,0.0476190476190476,0.142857142857143,0,0.523809523809524,0.25,0,0.75
"1465",49,37085,10,65,1,1,4,8,6,61,0.0327868852459016,0.262295081967213,0,0.0491803278688525,0.0163934426229508,0.639344262295082,0.5,0,0.5
"1466",58,49605,10,65,0,0,1,3,7,127,0.094488188976378,0.228346456692913,0.15748031496063,0.062992125984252,0.125984251968504,0.330708661417323,0.285714285714286,0.142857142857143,0.571428571428571
"1468",29,34824,10,65,0,0,1,6,3,23,0.0869565217391304,0.478260869565217,0,0.173913043478261,0.0869565217391304,0.173913043478261,0.333333333333333,0,0.666666666666667
"1469",29,34824,10,65,0,0,1,6,3,23,0.0869565217391304,0.478260869565217,0,0.173913043478261,0.0869565217391304,0.173913043478261,0.333333333333333,0,0.666666666666667
"1470",50,63206,10,65,0,0,1,2,13,928,0.0118534482758621,0.134698275862069,0.00862068965517241,0.0280172413793103,0.00862068965517241,0.808189655172414,0.307692307692308,0.230769230769231,0.461538461538462
"1471",52,26759,10,65,1,0,2,6,6,59,0.135593220338983,0.271186440677966,0.0847457627118644,0.0338983050847458,0.0508474576271186,0.423728813559322,0.333333333333333,0.166666666666667,0.5
"1472",48,55412,11,65,1,1,1,5,5,63,0.174603174603175,0.444444444444444,0.0158730158730159,0.126984126984127,0.0793650793650794,0.158730158730159,0.4,0,0.6
"1474",53,70886,11,65,1,0,1,2,13,960,0.107291666666667,0.248958333333333,0.0916666666666667,0.0552083333333333,0.0729166666666667,0.423958333333333,0.384615384615385,0.307692307692308,0.307692307692308
"1475",55,72679,11,65,0,1,1,1,16,1168,0.108732876712329,0.222602739726027,0.0462328767123288,0.0462328767123288,0.0462328767123288,0.529965753424658,0.25,0.4375,0.3125
"1476",81,65073,11,65,0,0,1,2,13,900,0.0766666666666667,0.196666666666667,0,0.00888888888888889,0.0188888888888889,0.698888888888889,0.384615384615385,0.230769230769231,0.384615384615385
"1477",59,44300,11,65,1,1,2,6,4,42,0,0.214285714285714,0,0.0714285714285714,0,0.714285714285714,0.25,0,0.75
"1482",48,79689,11,65,0,0,1,2,26,1315,0.136882129277567,0.486692015209125,0.0281368821292776,0.0920152091254753,0.0197718631178707,0.236501901140684,0.153846153846154,0.346153846153846,0.5
"1483",58,34704,11,65,0,1,1,5,4,40,0,0.125,0.025,0.125,0,0.725,0.25,0,0.75
"1484",62,65316,11,65,1,1,2,4,10,260,0.0115384615384615,0.353846153846154,0.0346153846153846,0.146153846153846,0.0230769230769231,0.430769230769231,0.3,0.2,0.5
"1485",46,41014,11,65,1,0,1,7,3,20,0.1,0.3,0,0.15,0.1,0.35,0.333333333333333,0,0.666666666666667
"1488",55,55212,12,65,0,1,3,8,17,1182,0,0.0380710659898477,0,0.0287648054145516,0,0.933164128595601,0.235294117647059,0.117647058823529,0.647058823529412
"1489",55,55212,12,65,0,1,3,8,17,1182,0,0.0380710659898477,0,0.0287648054145516,0,0.933164128595601,0.235294117647059,0.117647058823529,0.647058823529412
"1490",69,79800,12,65,0,0,1,3,21,1867,0.017139796464917,0.283877878950187,0,0.119978575254419,0.0112479914301018,0.567755757900375,0.238095238095238,0.523809523809524,0.238095238095238
"1491",57,70647,12,65,0,1,2,2,24,1079,0.0231696014828545,0.158480074142725,0.113994439295644,0.105653382761817,0.0787766450417053,0.519925857275255,0.166666666666667,0.291666666666667,0.541666666666667
"1492",50,38410,12,65,0,0,2,6,16,534,0.217228464419476,0.230337078651685,0.119850187265918,0.0262172284644195,0.119850187265918,0.286516853932584,0.3125,0.125,0.5625
"1493",44,28071,12,65,0,0,2,8,11,313,0.130990415335463,0.415335463258786,0.0830670926517572,0.140575079872204,0.105431309904153,0.124600638977636,0.454545454545455,0.0909090909090909,0.454545454545455
"1494",55,54803,12,65,0,1,2,4,17,693,0.0404040404040404,0.132756132756133,0.038961038961039,0.204906204906205,0,0.582972582972583,0.352941176470588,0.117647058823529,0.529411764705882
"1495",31,74293,10,66,0,0,1,2,15,1127,0.0825199645075421,0.297249334516415,0.0807453416149068,0.0718722271517303,0.134871339840284,0.332741792369122,0.333333333333333,0.266666666666667,0.4
"1496",31,74293,10,66,0,0,1,2,15,1127,0.0825199645075421,0.297249334516415,0.0807453416149068,0.0718722271517303,0.134871339840284,0.332741792369122,0.333333333333333,0.266666666666667,0.4
"1497",40,35684,10,66,1,0,1,6,4,30,0,0.233333333333333,0.2,0.1,0.133333333333333,0.333333333333333,0.25,0,0.75
"1499",43,41967,11,66,1,1,1,4,4,54,0,0.185185185185185,0.037037037037037,0.277777777777778,0.0740740740740741,0.425925925925926,0.25,0,0.75
"1500",48,49681,11,66,0,2,6,7,15,458,0,0.0567685589519651,0,0.0458515283842795,0,0.897379912663755,0.466666666666667,0.0666666666666667,0.466666666666667
"1501",48,49681,11,66,0,2,6,7,15,458,0,0.0567685589519651,0,0.0458515283842795,0,0.897379912663755,0.466666666666667,0.0666666666666667,0.466666666666667
"1504",39,70951,11,66,0,0,1,1,16,1198,0.212020033388982,0.462437395659432,0.0726210350584307,0.0450751252086811,0.00834724540901502,0.199499165275459,0.1875,0.25,0.5625
"1505",54,24206,11,66,1,0,1,6,4,25,0.12,0.32,0.08,0.12,0.08,0.28,0.25,0,0.75
"1506",39,55357,11,66,2,0,3,5,19,727,0.115543328748281,0.159559834938102,0.0343878954607978,0.0880330123796424,0.0880330123796424,0.514442916093535,0.31578947368421,0.105263157894737,0.578947368421053
"1507",65,58113,11,66,0,1,3,7,19,758,0.134564643799472,0.222955145118734,0.102902374670185,0.110817941952507,0.137203166226913,0.29155672823219,0.473684210526316,0.105263157894737,0.421052631578947
"1508",40,70643,12,66,0,0,1,6,17,1828,0.012582056892779,0.166301969365427,0.0782275711159737,0.0180525164113786,0.0585339168490153,0.666301969365427,0.294117647058824,0.470588235294118,0.235294117647059
"1509",39,64355,12,66,1,0,2,8,19,1445,0.0463667820069204,0.0968858131487889,0.0262975778546713,0.105882352941176,0,0.724567474048443,0.210526315789474,0.157894736842105,0.631578947368421
"1511",52,41644,10,67,1,1,2,3,4,31,0.0645161290322581,0.129032258064516,0,0.0645161290322581,0.0967741935483871,0.645161290322581,0.25,0,0.75
"1512",40,72570,10,67,0,0,1,1,22,1089,0.138659320477502,0.198347107438017,0.129476584022039,0.205693296602387,0.0762167125803489,0.251606978879706,0.181818181818182,0.272727272727273,0.545454545454545
"1513",59,30630,10,67,1,1,2,7,5,52,0.0384615384615385,0.230769230769231,0,0.192307692307692,0.0192307692307692,0.519230769230769,0.4,0,0.6
"1514",43,22944,11,67,1,0,3,7,6,76,0.0526315789473684,0.25,0.0657894736842105,0.342105263157895,0.0394736842105263,0.25,0.5,0,0.5
"1515",53,86979,11,67,0,0,1,2,15,1702,0.0381903642773208,0.490599294947121,0.0487661574618096,0.0205640423031727,0.0587544065804935,0.343125734430082,0.333333333333333,0.333333333333333,0.333333333333333
"1518",51,52034,11,67,1,1,5,7,11,332,0.0210843373493976,0.280120481927711,0.0391566265060241,0.219879518072289,0,0.439759036144578,0.363636363636364,0.181818181818182,0.454545454545455
"1519",31,72354,11,67,0,0,1,1,18,1228,0.179153094462541,0.385179153094463,0.00977198697068404,0.148208469055375,0.0211726384364821,0.256514657980456,0.111111111111111,0.555555555555556,0.333333333333333
"1522",55,39858,11,67,1,0,1,6,6,95,0.0210526315789474,0.263157894736842,0.0736842105263158,0.273684210526316,0.210526315789474,0.157894736842105,0.333333333333333,0,0.666666666666667
"1523",73,67381,11,67,0,1,4,7,13,957,0.0114942528735632,0.0553814002089864,0,0.0731452455590387,0.0083594566353187,0.851619644723093,0.153846153846154,0.153846153846154,0.692307692307692
"1524",59,23529,11,67,0,1,1,6,4,54,0.0555555555555556,0.240740740740741,0.037037037037037,0.37037037037037,0.12962962962963,0.166666666666667,0.25,0.25,0.5
"1525",57,51479,12,67,1,1,7,7,15,494,0.0121457489878543,0.323886639676113,0.0161943319838057,0.131578947368421,0.0161943319838057,0.5,0.4,0.2,0.4
"1526",49,76068,12,67,0,1,1,6,9,1376,0.0239825581395349,0.0930232558139535,0.00872093023255814,0.0552325581395349,0.00872093023255814,0.81031976744186,0.222222222222222,0.333333333333333,0.444444444444444
"1527",70,22507,12,67,0,0,3,9,16,570,0.0894736842105263,0.396491228070175,0.275438596491228,0.119298245614035,0,0.119298245614035,0.625,0.125,0.25
"1528",40,52413,12,67,1,0,2,7,15,450,0.124444444444444,0.295555555555556,0.124444444444444,0.0266666666666667,0.0177777777777778,0.411111111111111,0.466666666666667,0.0666666666666667,0.466666666666667
"1530",62,76624,10,68,0,1,1,1,22,899,0.0600667408231368,0.163515016685206,0.127919911012236,0.0734149054505006,0.117908787541713,0.457174638487208,0.227272727272727,0.454545454545455,0.318181818181818
"1532",78,62159,10,68,0,0,1,4,18,634,0.121451104100946,0.408517350157729,0.110410094637224,0.0457413249211356,0.026813880126183,0.287066246056782,0.333333333333333,0.111111111111111,0.555555555555556
"1533",59,66294,10,68,0,0,1,2,12,967,0.0672182006204757,0.345398138572906,0.0951396070320579,0.120992761116856,0.111685625646329,0.259565667011375,0.333333333333333,0.25,0.416666666666667
"1536",60,85620,10,68,0,0,1,1,13,1600,0.0375,0.578125,0.066875,0.02875,0.02875,0.26,0.230769230769231,0.461538461538462,0.307692307692308
"1538",37,41020,11,68,0,0,1,3,9,217,0.032258064516129,0.248847926267281,0.032258064516129,0.165898617511521,0.00460829493087558,0.516129032258065,0.333333333333333,0.222222222222222,0.444444444444444
"1539",40,36108,11,68,1,0,3,9,12,339,0.00884955752212389,0.380530973451327,0.0324483775811209,0.138643067846608,0.023598820058997,0.415929203539823,0.583333333333333,0.0833333333333333,0.333333333333333
"1540",73,57530,11,68,0,1,1,1,6,92,0.0652173913043478,0.293478260869565,0.0760869565217391,0.0108695652173913,0.0108695652173913,0.543478260869565,0.166666666666667,0.166666666666667,0.666666666666667
"1541",60,62905,11,68,0,1,3,4,17,622,0.191318327974277,0.154340836012862,0.172025723472669,0.0948553054662379,0.120578778135048,0.266881028938907,0.411764705882353,0.117647058823529,0.470588235294118
"1542",79,65846,11,68,0,0,1,4,15,1120,0.0714285714285714,0.246428571428571,0.0357142857142857,0.0723214285714286,0.0723214285714286,0.501785714285714,0.4,0.2,0.4
"1543",47,34380,11,68,1,0,4,8,8,175,0.0742857142857143,0.331428571428571,0.00571428571428571,0.137142857142857,0.04,0.411428571428571,0.5,0.125,0.375
"1544",60,41638,11,68,0,1,4,8,13,441,0.0090702947845805,0.0702947845804989,0,0.206349206349206,0,0.714285714285714,0.384615384615385,0.384615384615385,0.230769230769231
"1547",67,43140,11,68,0,1,1,6,10,235,0.025531914893617,0.323404255319149,0,0.0468085106382979,0.0340425531914894,0.570212765957447,0.4,0.1,0.5
"1548",53,52531,12,68,0,0,2,6,19,794,0.0642317380352645,0.190176322418136,0.0906801007556675,0.157430730478589,0.141057934508816,0.356423173803526,0.368421052631579,0.105263157894737,0.526315789473684
"1549",47,40246,12,68,1,0,1,6,3,13,0.153846153846154,0.461538461538462,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.153846153846154,0.333333333333333,0,0.666666666666667
"1552",39,70596,12,68,0,0,1,2,20,968,0.0175619834710744,0.551652892561983,0,0.0268595041322314,0.0454545454545455,0.358471074380165,0.15,0.25,0.6
"1553",39,70596,12,68,0,0,1,2,20,968,0.0175619834710744,0.551652892561983,0,0.0268595041322314,0.0454545454545455,0.358471074380165,0.15,0.25,0.6
"1554",62,52597,10,69,0,1,3,5,17,578,0.0121107266435986,0.0640138408304498,0,0.0726643598615917,0,0.85121107266436,0.352941176470588,0.176470588235294,0.470588235294118
"1555",52,42394,10,69,1,0,1,7,4,32,0,0.3125,0.03125,0.125,0.0625,0.46875,0.25,0,0.75
"1556",55,81657,10,69,0,0,1,1,15,1097,0.144029170464904,0.387420237010027,0.0546946216955333,0.0455788514129444,0.0364630811303555,0.331814038286235,0.2,0.266666666666667,0.533333333333333
"1557",64,49154,11,69,1,1,6,6,13,411,0.072992700729927,0.16301703163017,0.0656934306569343,0.172749391727494,0.024330900243309,0.501216545012166,0.307692307692308,0.0769230769230769,0.615384615384615
"1560",69,70638,11,69,0,0,1,3,19,1334,0.0119940029985007,0.161169415292354,0.00899550224887556,0.0472263868065967,0.00899550224887556,0.761619190404798,0.210526315789474,0.263157894736842,0.526315789473684
"1561",46,38136,11,69,1,0,2,8,6,103,0,0.262135922330097,0.194174757281553,0.320388349514563,0.145631067961165,0.0776699029126214,0.5,0.166666666666667,0.333333333333333
"1562",51,67432,11,69,0,1,2,4,17,1335,0.132584269662921,0.255430711610487,0.10187265917603,0.127340823970037,0.0591760299625468,0.323595505617978,0.470588235294118,0.294117647058824,0.235294117647059
"1565",41,101970,11,69,0,0,0,2,27,1135,0.0387665198237885,0.0898678414096916,0.0634361233480176,0.148017621145374,0.0237885462555066,0.636123348017621,0.222222222222222,0.296296296296296,0.481481481481481
"1566",52,44325,11,69,0,1,4,8,17,542,0,0.0387453874538745,0,0.00922509225092251,0,0.952029520295203,0.470588235294118,0.117647058823529,0.411764705882353
"1567",76,61467,12,69,0,2,3,5,17,594,0,0.191919191919192,0.00841750841750842,0.0824915824915825,0.0269360269360269,0.69023569023569,0.294117647058824,0.117647058823529,0.588235294117647
"1568",49,48178,12,69,1,1,6,8,10,254,0.0236220472440945,0.177165354330709,0.0078740157480315,0.149606299212598,0.015748031496063,0.625984251968504,0.5,0.1,0.4
"1569",44,16005,12,69,1,0,3,8,5,103,0.194174757281553,0.0194174757281553,0.29126213592233,0.45631067961165,0.029126213592233,0.00970873786407767,0.4,0.2,0.4
"1570",51,79593,10,70,0,0,1,2,18,1366,0.0805270863836018,0.415812591508053,0.0973645680819912,0.10614934114202,0.0439238653001464,0.256222547584187,0.277777777777778,0.333333333333333,0.388888888888889
"1571",51,79593,10,70,0,0,1,2,18,1366,0.0805270863836018,0.415812591508053,0.0973645680819912,0.10614934114202,0.0439238653001464,0.256222547584187,0.277777777777778,0.333333333333333,0.388888888888889
"1572",65,61180,10,70,0,1,2,3,16,704,0.00852272727272727,0.0411931818181818,0.0340909090909091,0.309659090909091,0.0340909090909091,0.572443181818182,0.3125,0.3125,0.375
"1573",35,64449,10,70,1,0,4,4,20,805,0.170186335403727,0.350310559006211,0.0434782608695652,0.0869565217391304,0.0782608695652174,0.270807453416149,0.25,0.15,0.6
"1574",61,77437,11,70,0,0,1,1,22,1125,0.0257777777777778,0.392888888888889,0.0391111111111111,0.0257777777777778,0.0186666666666667,0.497777777777778,0.181818181818182,0.227272727272727,0.590909090909091
"1575",48,17649,11,70,1,0,3,8,6,45,0,0.511111111111111,0.111111111111111,0.0222222222222222,0.0222222222222222,0.333333333333333,0.5,0,0.5
"1578",53,74290,11,70,0,1,4,6,28,1217,0,0.0591618734593262,0.00986031224322103,0.00986031224322103,0,0.921117502054232,0.357142857142857,0.285714285714286,0.357142857142857
"1579",73,72282,11,70,0,0,1,7,21,1331,0.067618332081142,0.314800901577761,0.104432757325319,0.114951164537941,0.0202854996243426,0.377911344853494,0.238095238095238,0.333333333333333,0.428571428571429
"1582",63,46524,11,70,0,1,2,3,7,177,0.146892655367232,0.19774011299435,0.0790960451977401,0.293785310734463,0.107344632768362,0.175141242937853,0.142857142857143,0.142857142857143,0.714285714285714
"1584",34,18222,12,70,0,0,1,8,5,67,0.17910447761194,0.283582089552239,0.0895522388059701,0.208955223880597,0.0597014925373134,0.17910447761194,0.4,0,0.6
"1585",72,77610,12,70,0,1,2,7,15,1680,0.0125,0.197619047619048,0.0196428571428571,0.00952380952380952,0.0196428571428571,0.741071428571429,0.266666666666667,0.466666666666667,0.266666666666667
"1586",54,38097,12,70,1,1,4,7,7,184,0,0.190217391304348,0.00543478260869565,0.375,0.0108695652173913,0.418478260869565,0.428571428571429,0.285714285714286,0.285714285714286
"1587",56,44377,12,70,1,1,8,8,11,264,0,0.113636363636364,0,0.0378787878787879,0,0.848484848484849,0.454545454545455,0.0909090909090909,0.454545454545455
"1588",43,58684,10,71,0,0,1,2,20,813,0.034440344403444,0.220172201722017,0.00861008610086101,0.104551045510455,0.043050430504305,0.589175891758918,0.25,0.15,0.6
"1589",59,66480,10,71,1,1,7,4,12,312,0.0641025641025641,0.182692307692308,0.0673076923076923,0.0192307692307692,0.0288461538461538,0.637820512820513,0.333333333333333,0.0833333333333333,0.583333333333333
"1590",72,49638,10,71,0,1,1,2,4,39,0.0769230769230769,0.0769230769230769,0.128205128205128,0,0.256410256410256,0.461538461538462,0.25,0,0.75
"1592",57,26642,10,71,1,0,2,6,5,42,0.0476190476190476,0.357142857142857,0.0476190476190476,0.19047619047619,0.0476190476190476,0.30952380952381,0.4,0,0.6
"1595",65,36732,11,71,1,1,3,2,6,47,0.212765957446809,0.0638297872340425,0.0212765957446809,0.148936170212766,0.106382978723404,0.446808510638298,0.166666666666667,0.166666666666667,0.666666666666667
"1597",60,64140,11,71,0,2,5,5,13,1750,0,0.0348571428571429,0.00857142857142857,0.122857142857143,0,0.833714285714286,0.153846153846154,0.384615384615385,0.461538461538462
"1599",34,16185,11,71,1,0,2,8,6,106,0.19811320754717,0.150943396226415,0.0754716981132075,0.424528301886792,0.10377358490566,0.0471698113207547,0.333333333333333,0.333333333333333,0.333333333333333
